NoTroncon;DescriptionTroncon;DateCreation;NoHeure;NbMinDispo;TxOccupation
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-15;17;1440;0,5847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-15;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;9;1440;0,2701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;10;1440;0,3701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;11;1440;0,3868
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;12;1440;0,3063
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;13;1440;0,366
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;14;1440;0,2861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;15;1440;0,1528
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;16;1440;0,0722
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;17;1440;0,2597
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;18;1200;0,5858
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;19;1200;0,735
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-16;20;1200;0,7083
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;9;1440;0,1076
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;10;1440;0,3215
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;11;1440;0,3764
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;12;1440;0,2653
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;13;1440;0,2965
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;14;1440;0,3299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;15;1440;0,2799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;16;1440;0,2688
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;17;1440;0,3347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;18;1200;0,955
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;19;1200;0,98
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-17;20;1200;0,825
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;9;1440;0,0924
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;10;1440;0,1688
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;11;1440;0,1313
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;12;1440;0,3861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;13;1440;0,3632
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;14;1440;0,2375
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;15;1440;0,1625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;16;1440;0,2701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;17;1440;0,7847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;18;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;19;1200;0,7833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-18;20;1200;0,77
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;9;1440;0,1292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;10;1440;0,2535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;11;1440;0,2722
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;12;1440;0,5514
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;13;1440;0,6347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;14;1440;0,4764
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;15;1440;0,4771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;16;1440;0,7056
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;17;1440;0,7444
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;18;1200;0,9633
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;19;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-19;20;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;9;1440;0,2806
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;10;1440;0,3861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;11;1440;0,441
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;12;1440;0,5701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;13;1440;0,4368
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;14;1440;0,4861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;15;1440;0,391
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;16;1440;0,5076
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;17;1440;0,6875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;18;1200;0,8667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;19;1200;0,8242
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-20;20;1200;0,705
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;9;1440;0,009
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;10;1440;0,1826
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;11;1440;0,2486
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;12;1440;0,3118
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;13;1440;0,4729
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;14;1440;0,559
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;15;1440;0,70
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;16;1440;0,9194
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;17;1440;0,9917
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-21;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-22;13;1440;0,3792
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-22;14;1440;0,691
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-22;15;1440;0,6576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-22;16;1440;0,5243
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-22;17;1440;0,6507
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;9;1440;0,225
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;10;1440;0,4354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;11;1440;0,434
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;12;1440;0,5847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;13;1440;0,6069
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;14;1440;0,4778
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;15;1440;0,4938
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;16;1440;0,4056
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;17;1440;0,4458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;18;1200;0,6208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;19;1200;0,7925
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-23;20;1200;0,90
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;9;1440;0,0292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;10;1440;0,1174
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;11;1440;0,3819
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;12;1440;0,4701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;13;1440;0,5319
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;14;1440;0,5208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;15;1440;0,4139
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;16;1440;0,4701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;17;1440;0,4319
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;18;1200;0,8392
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;19;1200;0,9692
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-24;20;1200;0,8942
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;9;1440;0,2389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;10;1440;0,3674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;11;1440;0,3389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;12;1440;0,3465
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;13;1440;0,4063
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;14;1440;0,3785
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;15;1440;0,4993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;16;1440;0,5389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;17;1440;0,6174
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;18;1200;0,8158
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;19;1200;0,8192
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-25;20;1200;0,6942
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;9;1440;0,0792
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;10;1440;0,2167
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;11;1440;0,4132
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;12;1440;0,5132
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;13;1440;0,5194
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;14;1440;0,5889
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;15;1440;0,5049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;16;1440;0,45
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;17;1440;0,459
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;18;1200;0,90
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;19;1200;0,8592
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-26;20;1200;0,85
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;9;1440;0,3688
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;10;1440;0,3819
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;11;1440;0,2278
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;12;1440;0,4083
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;13;1440;0,5757
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;14;1440;0,4486
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;15;1440;0,4347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;16;1440;0,2799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;17;1440;0,3201
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;18;1200;0,8192
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;19;1200;0,9483
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-27;20;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;9;1440;0,0417
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;10;1440;0,0771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;11;1440;0,1764
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;12;1440;0,4736
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;13;1440;0,6229
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;14;1440;0,509
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;15;1440;0,5826
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;16;1440;0,616
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;17;1440;0,684
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-28;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-29;13;1440;0,5736
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-29;14;1440;0,6715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-29;15;1440;0,5299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-29;16;1440;0,5278
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-29;17;1440;0,5556
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-29;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;9;1440;0,1993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;10;1440;0,2146
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;11;1440;0,1597
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;12;1440;0,1583
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;13;1440;0,1813
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;14;1440;0,184
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;15;1440;0,1472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;16;1440;0,1458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;17;1440;0,1785
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;18;1200;0,2592
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;19;1200;0,6608
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-11-30;20;1200;0,5542
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;9;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;10;1440;0,0882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;11;1440;0,1681
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;12;1440;0,2993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;13;1440;0,5507
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;14;1440;0,5188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;15;1440;0,3743
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;16;1440;0,2514
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;17;1440;0,3014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;18;1200;0,5392
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;19;1200;0,955
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-01;20;1200;0,975
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;9;1440;0,1299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;10;1440;0,2361
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;11;1440;0,1882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;12;1440;0,1938
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;13;1440;0,0972
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;14;1440;0,1958
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;15;1440;0,3771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;16;1440;0,3104
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;17;1440;0,1847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;18;1200;0,315
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;19;1200;0,4817
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-02;20;1200;0,475
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;9;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;10;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;11;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;12;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;13;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;14;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;15;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;16;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;17;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;18;1200;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;19;1200;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-03;20;1200;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;9;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;10;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;11;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;12;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;13;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;14;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;15;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;16;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;17;1440;0,0208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;18;1200;0,05
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;19;1200;0,0392
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-04;20;1200;0,05
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;9;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;10;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;11;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;12;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;13;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;14;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;15;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;16;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-05;17;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-06;13;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-06;14;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-06;15;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-06;16;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-06;17;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;9;1440;0,0319
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;10;1440;0,0236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;11;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;12;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;13;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;14;1440;0,0007
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;15;1440;0,0708
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;16;1440;0,0611
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;17;1440;0,0833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;18;1200;0,0575
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;19;1200;0,0283
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-07;20;1200;0,0342
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;9;1440;0,0104
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;10;1440;0,1764
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;11;1440;0,0938
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;12;1440;0,1535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;13;1440;0,2993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;14;1440;0,3493
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;15;1440;0,2306
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;16;1440;0,3653
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;17;1440;0,334
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;18;1200;0,3933
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;19;1200;0,7408
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-08;20;1200;0,8242
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;9;1440;0,0792
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;10;1440;0,309
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;11;1440;0,3069
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;12;1440;0,3535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;13;1440;0,5042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;14;1440;0,5208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;15;1440;0,5569
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;16;1440;0,3313
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;17;1440;0,2215
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;18;1200;0,5425
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;19;1200;0,82
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-09;20;1200;0,795
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;9;1440;0,0056
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;10;1440;0,0694
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;11;1440;0,1368
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;12;1440;0,1951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;13;1440;0,1299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;14;1440;0,2507
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;15;1440;0,3347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;16;1440;0,416
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;17;1440;0,4236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;18;1200;0,9458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;19;1200;0,9942
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-10;20;1200;0,855
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-11;9;1440;0,1042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-11;10;1440;0,209
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-11;11;1440;0,1188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-12-11;12;1440;0,35
